#
# centeralpha, centerdelta: coords of the MCEV region.
# ra_deg, dec_deg: coords of the cluster.
#
# centeralpha   centerdelta   ev_i   sig_ev_i   ra_deg         dec_deg        
  75.2288       -67.834       0.06   0.087      74.808333333   -67.908333333  
  75.0935       -67.834       0.04   0.0805     74.808333333   -67.908333333  
  75.3926       -67.6311      0.04   0.077      74.808333333   -67.908333333  
  74.7554       -67.9107      0.07   0.0785     74.808333333   -67.908333333  
  74.9583       -67.834       0.05   0.0665     74.808333333   -67.908333333  
  74.4848       -67.9107      0.09   0.095      74.808333333   -67.908333333  
  75.1285       -67.6311      0.04   0.0785     74.808333333   -67.908333333  
  74.8644       -67.6311      0.06   0.0775     74.808333333   -67.908333333  
  74.6003       -67.6311      0.06   0.0825     74.808333333   -67.908333333  
  75.6568       -67.6311      0.05   0.0795     74.808333333   -67.908333333  
  75.3926       -67.3234      0.03   0.0725     74.808333333   -67.908333333  
  75.1285       -67.3234      0.03   0.071      74.808333333   -67.908333333  
  74.8644       -67.3234      0.04   0.07       74.808333333   -67.908333333  
  74.03         -68.2183      0.11   0.0885     74.808333333   -67.908333333  
  73.7596       -68.2183      0.08   0.0915     74.808333333   -67.908333333  
  74.03         -67.9106      0.09   0.0811     74.808333333   -67.908333333  
  73.4892       -68.2183      0.1    0.0955     74.808333333   -67.908333333  
  73.7596       -67.9106      0.06   0.071      74.808333333   -67.908333333  
  73.4892       -67.9106      0.07   0.0775     74.808333333   -67.908333333  
  74.3004       -67.9106      0.09   0.086      74.808333333   -67.908333333  
  74.4176       -67.6301      0.08   0.0835     74.808333333   -67.908333333  
  74.1534       -67.6301      0.08   0.077      74.808333333   -67.908333333  
  73.8892       -67.6301      0.07   0.0765     74.808333333   -67.908333333  
  73.625        -67.6301      0.06   0.074      74.808333333   -67.908333333  
  74.6003       -67.3234      0.05   0.0805     74.808333333   -67.908333333  
  74.4176       -67.3228      0.06   0.0755     74.808333333   -67.908333333  
  74.1534       -67.3228      0.06   0.078      74.808333333   -67.908333333  
  76.1121       -68.8867      0.05   0.1095     76.125         -68.349722222  
  75.973        -68.8867      0.05   0.0955     76.125         -68.349722222  
  75.8338       -68.8867      0.04   0.098      76.125         -68.349722222  
  75.7919       -68.885       0.05   0.0955     76.125         -68.349722222  
  75.6528       -68.885       0.07   0.0965     76.125         -68.349722222  
  75.5136       -68.885       0.07   0.0915     76.125         -68.349722222  
  77.4338       -68.5816      0.1    0.102      76.125         -68.349722222  
  77.3645       -68.5791      0.1    0.1125     76.125         -68.349722222  
  76.6687       -68.8867      0.04   0.1        76.125         -68.349722222  
  76.6687       -68.7329      0.04   0.0965     76.125         -68.349722222  
  77.2253       -68.7329      0.11   0.14       76.125         -68.349722222  
  77.0862       -68.7329      0.08   0.11       76.125         -68.349722222  
  77.2253       -68.5791      0.1    0.1145     76.125         -68.349722222  
  77.0862       -68.5791      0.08   0.1095     76.125         -68.349722222  
  76.947        -68.7329      0.06   0.098      76.125         -68.349722222  
  76.8079       -68.7329      0.04   0.091      76.125         -68.349722222  
  76.947        -68.5791      0.08   0.098      76.125         -68.349722222  
  76.8079       -68.5791      0.07   0.1005     76.125         -68.349722222  
  76.5296       -68.8867      0.05   0.0955     76.125         -68.349722222  
  76.3904       -68.8867      0.04   0.09       76.125         -68.349722222  
  76.2513       -68.8867      0.04   0.102      76.125         -68.349722222  
  76.5296       -68.7329      0.03   0.091      76.125         -68.349722222  
  76.3904       -68.7329      0.04   0.092      76.125         -68.349722222  
  76.2513       -68.7329      0.05   0.0915     76.125         -68.349722222  
  76.1121       -68.7329      0.06   0.087      76.125         -68.349722222  
  76.6687       -68.5791      0.08   0.1095     76.125         -68.349722222  
  76.5296       -68.5791      0.06   0.103      76.125         -68.349722222  
  76.3904       -68.5791      0.06   0.1        76.125         -68.349722222  
  76.2513       -68.5791      0.07   0.0885     76.125         -68.349722222  
  77.4338       -68.4286      0.1    0.1085     76.125         -68.349722222  
  77.3645       -68.4253      0.09   0.111      76.125         -68.349722222  
  77.2253       -68.4253      0.08   0.118      76.125         -68.349722222  
  77.0862       -68.4253      0.09   0.112      76.125         -68.349722222  
  76.947        -68.4253      0.09   0.1105     76.125         -68.349722222  
  77.4805       -68.2971      0.07   0.09       76.125         -68.349722222  
  77.4634       -68.2947      0.08   0.088      76.125         -68.349722222  
  77.3279       -68.2947      0.08   0.0865     76.125         -68.349722222  
  77.1923       -68.2947      0.09   0.102      76.125         -68.349722222  
  77.0568       -68.2947      0.07   0.0975     76.125         -68.349722222  
  76.6687       -68.4253      0.07   0.0955     76.125         -68.349722222  
  76.8079       -68.4253      0.08   0.0975     76.125         -68.349722222  
  76.5296       -68.4253      0.06   0.098      76.125         -68.349722222  
  76.3904       -68.4253      0.07   0.101      76.125         -68.349722222  
  76.9213       -68.2947      0.06   0.0865     76.125         -68.349722222  
  76.7858       -68.2947      0.06   0.1        76.125         -68.349722222  
  76.7858       -68.1415      0.04   0.1005     76.125         -68.349722222  
  76.6503       -68.2947      0.07   0.102      76.125         -68.349722222  
  76.5148       -68.2947      0.04   0.0855     76.125         -68.349722222  
  76.3793       -68.2947      0.05   0.0885     76.125         -68.349722222  
  76.6503       -68.1415      0.06   0.113      76.125         -68.349722222  
  76.5148       -68.1415      0.05   0.1075     76.125         -68.349722222  
  77.4805       -68.1438      0.08   0.0855     76.125         -68.349722222  
  77.4634       -68.1415      0.08   0.0845     76.125         -68.349722222  
  77.3279       -68.1415      0.06   0.084      76.125         -68.349722222  
  77.1923       -68.1415      0.05   0.086      76.125         -68.349722222  
  77.1923       -67.9883      0.05   0.081      76.125         -68.349722222  
  77.0568       -68.1415      0.06   0.087      76.125         -68.349722222  
  76.9213       -68.1415      0.04   0.089      76.125         -68.349722222  
  77.0568       -67.9883      0.05   0.0815     76.125         -68.349722222  
  76.9213       -67.9883      0.05   0.078      76.125         -68.349722222  
  76.7858       -67.9883      0.04   0.082      76.125         -68.349722222  
  76.6503       -67.9883      0.03   0.085      76.125         -68.349722222  
  76.7858       -67.8352      0.04   0.0845     76.125         -68.349722222  
  75.973        -68.7329      0.04   0.0815     76.125         -68.349722222  
  75.8338       -68.7329      0.04   0.081      76.125         -68.349722222  
  75.7919       -68.7316      0.06   0.08       76.125         -68.349722222  
  75.5136       -68.7316      0.07   0.0825     76.125         -68.349722222  
  75.6528       -68.7316      0.06   0.0795     76.125         -68.349722222  
  76.1121       -68.5791      0.09   0.103      76.125         -68.349722222  
  75.973        -68.5791      0.07   0.102      76.125         -68.349722222  
  75.8338       -68.5791      0.07   0.0955     76.125         -68.349722222  
  75.7919       -68.5783      0.06   0.099      76.125         -68.349722222  
  75.6528       -68.5783      0.07   0.0895     76.125         -68.349722222  
  75.3745       -68.7316      0.07   0.085      76.125         -68.349722222  
  75.2353       -68.7316      0.06   0.0775     76.125         -68.349722222  
  75.0962       -68.7316      0.05   0.081      76.125         -68.349722222  
  75.5136       -68.5783      0.08   0.0965     76.125         -68.349722222  
  75.3745       -68.5783      0.07   0.083      76.125         -68.349722222  
  75.2353       -68.5783      0.06   0.0805     76.125         -68.349722222  
  75.0962       -68.5783      0.06   0.079      76.125         -68.349722222  
  75.3745       -68.4249      0.08   0.0895     76.125         -68.349722222  
  75.2353       -68.4249      0.07   0.089      76.125         -68.349722222  
  76.2513       -68.4253      0.07   0.1095     76.125         -68.349722222  
  76.1121       -68.4253      0.06   0.0955     76.125         -68.349722222  
  76.2437       -68.2947      0.03   0.0775     76.125         -68.349722222  
  76.1082       -68.2947      0.04   0.0825     76.125         -68.349722222  
  75.973        -68.4253      0.07   0.0945     76.125         -68.349722222  
  75.8338       -68.4253      0.06   0.0925     76.125         -68.349722222  
  75.7919       -68.4249      0.07   0.0905     76.125         -68.349722222  
  75.9727       -68.2947      0.04   0.079      76.125         -68.349722222  
  75.9051       -68.2945      0.07   0.0855     76.125         -68.349722222  
  76.3793       -68.1415      0.04   0.1105     76.125         -68.349722222  
  76.2437       -68.1415      0.04   0.087      76.125         -68.349722222  
  76.1082       -68.1415      0.04   0.078      76.125         -68.349722222  
  75.9727       -68.1415      0.05   0.081      76.125         -68.349722222  
  75.6528       -68.4249      0.08   0.0925     76.125         -68.349722222  
  75.5136       -68.4249      0.08   0.092      76.125         -68.349722222  
  75.7698       -68.2945      0.08   0.0845     76.125         -68.349722222  
  75.6346       -68.2945      0.07   0.0815     76.125         -68.349722222  
  75.4993       -68.2945      0.08   0.092      76.125         -68.349722222  
  75.364        -68.2945      0.07   0.094      76.125         -68.349722222  
  75.2288       -68.2945      0.07   0.088      76.125         -68.349722222  
  75.6346       -68.141       0.08   0.0965     76.125         -68.349722222  
  75.9051       -68.141       0.06   0.0805     76.125         -68.349722222  
  75.7698       -68.141       0.06   0.0825     76.125         -68.349722222  
  75.4993       -68.141       0.06   0.0905     76.125         -68.349722222  
  75.364        -68.141       0.03   0.097      76.125         -68.349722222  
  74.957        -68.5783      0.06   0.0765     76.125         -68.349722222  
  74.8179       -68.5783      0.07   0.078      76.125         -68.349722222  
  75.0962       -68.4249      0.09   0.0925     76.125         -68.349722222  
  74.957        -68.4249      0.11   0.093      76.125         -68.349722222  
  74.8179       -68.4249      0.09   0.0845     76.125         -68.349722222  
  75.0935       -68.2945      0.1    0.0835     76.125         -68.349722222  
  74.9583       -68.2945      0.11   0.088      76.125         -68.349722222  
  74.7554       -68.2178      0.11   0.088      76.125         -68.349722222  
  75.2288       -68.141       0.06   0.0985     76.125         -68.349722222  
  75.0935       -68.141       0.09   0.096      76.125         -68.349722222  
  74.9583       -68.141       0.09   0.092      76.125         -68.349722222  
  74.9583       -67.9875      0.05   0.089      76.125         -68.349722222  
  76.5148       -67.9883      0.04   0.091      76.125         -68.349722222  
  76.3793       -67.9883      0.06   0.09       76.125         -68.349722222  
  76.1082       -67.9883      0.06   0.088      76.125         -68.349722222  
  76.2437       -67.9883      0.06   0.095      76.125         -68.349722222  
  76.6503       -67.8352      0.04   0.074      76.125         -68.349722222  
  76.5148       -67.8352      0.03   0.0745     76.125         -68.349722222  
  76.3793       -67.8352      0.04   0.093      76.125         -68.349722222  
  76.2437       -67.8352      0.06   0.0865     76.125         -68.349722222  
  75.9727       -67.9883      0.06   0.082      76.125         -68.349722222  
  75.9051       -67.9875      0.07   0.082      76.125         -68.349722222  
  75.7698       -67.9875      0.07   0.0845     76.125         -68.349722222  
  75.6346       -67.9875      0.05   0.078      76.125         -68.349722222  
  75.4993       -67.9875      0.03   0.0975     76.125         -68.349722222  
  76.1082       -67.8352      0.06   0.0925     76.125         -68.349722222  
