#ID x   y   F555W   E_555   F555-F814   E_555-814
2859    2791.25 751.68  19.508  0.011   0.107   0.026
8286    574.95  2241.61 19.508  0.018   1.054   0.036
13564   3192.49 3116.29 19.508  0.013   1.19    0.02
16216   2214.51 3497.09 19.508  0.011   1.184   0.022
12403   508.41  2963.42 19.509  0.012   1.125   0.018
9176    1118.45 2439.09 19.511  0.014   1.101   0.023
12312   2198.7  2948.23 19.512  0.017   0.941   0.027
9435    435.59  2495.35 19.513  0.018   0.085   0.035
8809    2305.73 2361.43 19.514  0.012   1.147   0.022
14470   2022.03 3240.37 19.514  0.018   1.173   0.027
13297   2400.79 3081.62 19.515  0.025   1.119   0.053
12056   1560.68 2913.77 19.516  0.017   1.147   0.026
10858   2843.78 2741.91 19.52   0.015   1.139   0.023
1983    2752.25 503.09  19.522  0.014   1.132   0.02
9964    1741.15 2593.28 19.522  0.027   1.125   0.036
6957    3157.22 1882.24 19.523  0.012   0.179   0.026
3525    2903.31 947.6   19.524  0.014   1.157   0.021
15020   4098.57 3316.53 19.524  0.025   1.16    0.036
2937    3758.14 773.12  19.526  0.013   1.103   0.021
5413    948.57  1460.04 19.526  0.017   1.049   0.026
10757   721.31  2727.41 19.526  0.013   1.099   0.022
7474    180.42  2027.42 19.528  0.02    1.237   0.031
18339   3857.34 3919.01 19.529  0.016   1.274   0.025
13151   727.36  3061.11 19.53   0.018   1.179   0.026
17715   209.52  3781.71 19.53   0.017   1.142   0.026
10252   1798.42 2641.61 19.531  0.018   1.14    0.026
6607    3416.37 1789.17 19.532  0.014   1.175   0.022
9229    1795.63 2450.38 19.532  0.015   1.128   0.024
11448   2299.34 2828.79 19.532  0.059   1.204   0.077
283 417.09  14.44   19.533  0.016   1.216   0.026
10935   2627.23 2753.36 19.533  0.05    1.093   0.077
15259   2285.29 3350.5  19.534  0.016   1.173   0.026
13164   2383.87 3063.51 19.535  0.013   1.101   0.021
13588   2706.54 3119.15 19.536  0.012   1.142   0.021
12726   2283.48 3008.61 19.539  0.018   1.145   0.026
14136   3321.74 3194.16 19.539  0.011   1.221   0.017
3479    970.62  932.82  19.54   0.011   1.157   0.021
8222    2724.63 2224.98 19.542  0.016   1.135   0.026
9393    1861.94 2486.11 19.542  0.014   1.136   0.023
5553    625.48  1502.83 19.545  0.011   0.192   0.023
13175   1875.32 3064.39 19.547  0.022   1.069   0.035
1763    1363.09 443.32  19.548  0.01    0.24    0.019
8974    594.82  2395.17 19.548  0.016   1.141   0.024
6061    3780.58 1639.99 19.549  0.026   0.144   0.083
9651    2323.74 2537.69 19.549  0.015   1.12    0.025
15814   598.22  3433.68 19.549  0.012   0.327   0.022
11891   2205.91 2891.67 19.55   0.016   1.122   0.026
12324   1689.37 2950.14 19.55   0.014   1.113   0.022
16852   3655.68 3610.11 19.55   0.013   1.143   0.022
3333    1744.45 890.93  19.551  0.011   0.941   0.018
7648    501.76  2073.46 19.551  0.011   0.812   0.022
9525    2529.8  2513.66 19.551  0.017   1.188   0.026
15295   1974.33 3355.07 19.551  0.016   1.189   0.024
12138   2541.13 2925.59 19.552  0.012   1.123   0.022
17484   1083.32 3735.97 19.553  0.009   0.17    0.022
2890    2026.63 760.45  19.555  0.016   1.118   0.023
11832   2173.89 2883.81 19.555  0.013   1.126   0.02
10345   2374.34 2659.54 19.556  0.013   1.094   0.02
8498    1613.78 2291.19 19.557  0.014   1.1 0.028
8670    2314.84 2331.25 19.557  0.011   1.095   0.019
4675    1607.8  1263.47 19.558  0.012   1.054   0.018
6316    1698.74 1711.25 19.559  0.014   1.061   0.024
14011   2089.92 3175.48 19.559  0.016   2.085   0.033
13049   2461.15 3048.81 19.56   0.02    1.125   0.031
13082   2080.7  3052.55 19.56   0.02    0.974   0.038
16432   3459.73 3536.28 19.56   0.013   1.186   0.021
17677   2943.89 3774.65 19.56   0.014   1.248   0.021
14805   4017.48 3286.37 19.562  0.035   0.194   0.07
14498   1948.12 3244.25 19.563  0.018   1.266   0.026
4268    2683.74 1156.79 19.565  0.011   1.101   0.018
7507    3250.63 2036.81 19.565  0.017   1.135   0.028
12476   2517.35 2972.89 19.566  0.017   1.198   0.026
697 3697.99 139.58  19.567  0.014   1.102   0.024
9251    3116.44 2453.44 19.568  0.011   1.123   0.018
6853    1750.05 1857.45 19.57   0.015   1.111   0.028
10074   2057.06 2612.48 19.57   0.017   1.2 0.027
11956   1536.34 2900.63 19.57   0.012   1.141   0.02
15669   3082.34 3413.17 19.57   0.018   1.116   0.027
15717   3004.19 3418.41 19.571  0.015   1.161   0.024
11307   2046.05 2808.78 19.572  0.017   0.168   0.061
14012   2063.63 3175.62 19.573  0.023   1.148   0.038
14203   1164.72 3203.94 19.573  0.015   1.156   0.022
14702   2973.35 3272.18 19.573  0.021   1.143   0.032
13341   2123.42 3088.14 19.574  0.054   1.097   0.085
4975    987.64  1343.76 19.576  0.017   1.113   0.024
11054   1532.97 2771.12 19.576  0.014   1.101   0.023
11457   2532.44 2830.18 19.576  0.015   1.146   0.026
17112   2741.38 3661.24 19.577  0.01    0.207   0.027
3641    1480.51 978.6   19.578  0.011   1.17    0.017
14212   2089.41 3205.64 19.578  0.019   1.165   0.027
11317   2439.81 2810.36 19.581  0.016   1.122   0.026
2716    807.51  712.43  19.583  0.012   1.154   0.021
12487   1773.87 2974.49 19.583  0.012   1.129   0.024
12995   3065.42 3043.09 19.583  0.017   1.103   0.024
18697   2856.77 4016.67 19.583  0.015   1.159   0.023
248 1459.46 7.04    19.584  0.012   0.403   0.025
13909   3437.2  3160.04 19.584  0.014   1.153   0.023
14952   2556.46 3307.01 19.584  0.016   1.227   0.026
15777   3409.44 3428.47 19.584  0.014   1.104   0.021
6603    1982.03 1788.49 19.585  0.015   1.066   0.023
9429    1676.95 2493.84 19.587  0.016   1.191   0.025
14777   2200.23 3283.38 19.588  0.006   0.226   0.022
7671    573.17  2081.99 19.589  0.022   0.226   0.058
7678    2308.46 2084.96 19.589  0.014   1.109   0.025
11499   2346.98 2836.36 19.59   0.015   1.121   0.027
5965    1745.41 1612.59 19.592  0.018   1.118   0.028
10090   1972.04 2615.47 19.592  0.014   1.1 0.023
12939   3913.11 3035.14 19.592  0.016   0.132   0.028
13536   2274.56 3113.58 19.592  0.012   1.142   0.02
10971   1432.8  2760.38 19.593  0.015   1.135   0.027
12222   1803.85 2937.66 19.596  0.014   1.143   0.024
12729   2430.51 3008.88 19.596  0.015   1.081   0.025
17909   2298.81 3825.42 19.596  0.019   1.211   0.026
12914   1548.57 3032.16 19.601  0.016   1.27    0.025
18328   494.04  3916.5  19.601  0.022   1.24    0.034
89  1122.94 -68.58  19.603  0.015   2.058   0.026
9179    951.34  2439.99 19.603  0.018   1.105   0.026
10046   1697.22 2607.92 19.603  0.014   1.122   0.02
5962    613.98  1612.32 19.604  0.012   0.103   0.024
14585   1608.03 3255.56 19.604  0.025   1.208   0.044
15746   1484.85 3423.28 19.604  0.014   0.166   0.022
16759   2066.32 3592.41 19.605  0.013   1.2 0.024
985 2907.68 220.53  19.606  0.014   1.134   0.022
2288    1564.14 590.31  19.606  0.015   1.196   0.023
9634    2911.67 2534.43 19.606  0.014   1.151   0.022
12377   2504.68 2958.29 19.607  0.018   1.119   0.033
8158    1042.33 2209.15 19.608  0.016   1.071   0.026
8808    3407.17 2361.4  19.612  0.012   1.198   0.02
8950    2300.65 2390.69 19.612  0.016   1.146   0.024
13516   2233.61 3110.57 19.612  0.013   1.12    0.022
1698    728.17  425.61  19.613  0.013   1.181   0.022
15735   2592.09 3422.11 19.613  0.019   1.277   0.028
12346   2443.56 2953.66 19.614  0.02    1.122   0.029
11620   865.58  2854.15 19.615  0.014   1.135   0.023
16106   3694.45 3481.95 19.615  0.016   1.313   0.025
8756    2333.29 2350.12 19.616  0.017   1.264   0.026
2837    1798.73 746.04  19.617  0.019   1.042   0.029
11701   2113.94 2864.98 19.618  0.029   1.138   0.04
7457    2359.89 2022.61 19.62   0.022   1.257   0.033
13867   1084.67 3155.83 19.62   0.013   1.111   0.019
17767   2370.61 3792.92 19.62   0.014   1.176   0.022
4311    2899.25 1168.25 19.621  0.008   0.116   0.02
10960   1936.75 2757.6  19.622  0.012   1.106   0.021
15085   1339.31 3325.29 19.622  0.013   1.163   0.021
11080   2291.67 2775.58 19.624  0.012   1.095   0.021
14652   1708.02 3265.14 19.624  0.013   1.167   0.021
15488   3623.53 3385.8  19.625  0.019   1.129   0.027
10407   2338.9  2668.91 19.628  0.009   1.103   0.016
11118   2125.14 2782.24 19.628  0.019   1.109   0.039
9810    3637.86 2567.77 19.629  0.016   1.258   0.023
10479   76.81   2682.8  19.63   0.02    1.207   0.029
12910   2128.2  3031.85 19.63   0.011   1.108   0.022
13055   2123.57 3049.75 19.63   0.015   1.128   0.024
16638   2153.97 3569.28 19.63   0.013   1.216   0.024
10056   2721.86 2609.26 19.631  0.014   1.098   0.023
12326   2772.38 2950.2  19.632  0.014   1.119   0.02
12443   1809.6  2968.19 19.633  0.023   1.1 0.051
12017   2264.03 2908.36 19.634  0.016   1.094   0.024
2713    257.26  711.36  19.636  0.015   1.165   0.023
6488    1277.47 1757.94 19.636  0.016   0.069   0.029
16661   366.33  3573.56 19.638  0.017   1.101   0.026
16004   2037.44 3463.01 19.64   0.01    1.18    0.021
13298   2131.85 3081.89 19.642  0.033   1.162   0.052
15019   2250.98 3316.39 19.642  0.01    1.135   0.025
3446    1614.64 924.3   19.643  0.012   0.999   0.018
10159   2738.17 2625.4  19.643  0.015   1.117   0.024
12127   2422.37 2924.65 19.643  0.016   1.092   0.024
7330    2812.1  1983.09 19.644  0.021   1.09    0.033
12129   2271.52 2924.75 19.645  0.017   1.085   0.028
11466   1560.31 2832.07 19.647  0.012   1.148   0.021
12267   2004.63 2943.81 19.649  0.012   1.111   0.021
12192   2195.75 2932.77 19.651  0.017   1.202   0.024
7069    603.43  1912.01 19.652  0.027   1.064   0.038
11875   1568.79 2889.23 19.652  0.014   1.156   0.022
17058   3578.12 3650.01 19.653  0.015   1.181   0.022
2410    3084.53 623.31  19.655  0.011   0.349   0.021
2267    2630.64 584.8   19.657  0.013   1.225   0.022
10742   239.25  2725.67 19.657  0.021   1.164   0.029
7628    2637.82 2069.66 19.659  0.024   0.231   0.047
13469   2238.57 3103.79 19.659  0.013   1.13    0.021
14403   2402.52 3231.48 19.662  0.027   1.121   0.035
14482   2969.52 3241.49 19.662  0.021   1.189   0.029
2518    1907.53 652.02  19.663  0.022   1.208   0.03
14385   2054.32 3229.51 19.663  0.05    1.122   0.078
9116    3067.61 2426.92 19.664  0.015   1.099   0.023
15299   589.12  3356.12 19.664  0.014   0.155   0.023
17269   878.2   3692.36 19.664  0.013   1.001   0.022
1756    2588.34 441.18  19.665  0.019   1.215   0.026
9787    1208.7  2563.72 19.666  0.012   1.167   0.021
13944   2351.25 3166.08 19.666  0.012   1.162   0.018
7720    1651.42 2094.17 19.667  0.023   1.104   0.034
6266    563.2   1695.32 19.668  0.014   0.278   0.025
9823    535.91  2570.39 19.669  0.014   1.066   0.022
14626   1629.39 3261.42 19.67   0.017   1.178   0.026
15805   1777.08 3432.63 19.67   0.013   1.185   0.022
6465    714.68  1752.72 19.672  0.015   1.047   0.023
18751   2382.15 4032.07 19.673  0.019   1.148   0.029
1687    1047.62 421.19  19.679  0.01    0.21    0.019
1178    2808.69 275.15  19.68   0.015   1.081   0.025
4230    368.01  1145.5  19.681  0.017   1.075   0.025
8310    3607.97 2247.94 19.681  0.013   0.174   0.036
4856    917.27  1312.86 19.683  0.012   0.11    0.028
14039   2205.78 3180.5  19.683  0.021   1.241   0.043
1314    2287.7  311.54  19.684  0.014   0.229   0.03
9844    1423.98 2573.06 19.687  0.011   0.334   0.027
1748    1471.32 439.74  19.688  0.044   0.42    0.105
14348   2154.59 3224.2  19.688  0.014   1.071   0.021
15399   2497.17 3371.26 19.688  0.015   1.187   0.023
6594    136.03  1786.72 19.689  0.017   1.158   0.046
13415   2509.84 3096.27 19.69   0.013   1.105   0.019
16096   2590.86 3478.81 19.69   0.014   1.196   0.024
18950   2311.51 4118.7  19.693  0.014   0.133   0.028
10455   1088.15 2679.21 19.694  0.014   1.253   0.022
11186   1718.84 2790.48 19.695  0.019   1.109   0.036
14567   2021.6  3252.62 19.695  0.018   1.108   0.025
2108    1165.59 537 19.698  0.011   0.369   0.021
16424   2828.41 3534.91 19.699  0.016   1.212   0.027
10096   1821.14 2617.08 19.7    0.015   1.083   0.024
14288   2000.2  3215.34 19.7    0.015   1.156   0.024
14165   1871.69 3198.76 19.701  0.015   1   0.025
15877   215.42  3443.67 19.704  0.016   1.081   0.025
3630    1830.92 975.25  19.708  0.01    0.125   0.028
13609   1702.49 3123.17 19.708  0.015   1.201   0.022
10565   1081.02 2697.74 19.709  0.012   1.035   0.021
14420   1937.6  3233.81 19.711  0.012   1.163   0.02
12867   793.88  3026.95 19.714  0.017   1.137   0.025
8177    672.85  2213.67 19.716  0.023   1.128   0.033
13741   1479.54 3140.32 19.717  0.016   1.244   0.026
18064   2069.31 3860.86 19.717  0.013   1.178   0.023
11572   2168.6  2847.68 19.721  0.01    1.091   0.017
12450   1804.61 2969.57 19.722  0.021   1.138   0.05
13320   1152.45 3085.15 19.722  0.015   1.149   0.024
4508    3497.8  1222.5  19.727  0.014   1.22    0.021
5040    2607.08 1360.96 19.727  0.011   0.093   0.022
8994    2322.95 2399.81 19.727  0.017   1.181   0.026
15071   2723.05 3324.06 19.727  0.015   1.17    0.034
5794    3153.96 1567.67 19.728  0.016   1.216   0.023
921 413.43  202.63  19.729  0.013   0.199   0.03
12881   1955.68 3028.64 19.729  0.015   1.111   0.031
5476    456.58  1477.03 19.734  0.013   0.129   0.027
7657    1949.78 2075.18 19.734  0.024   1.095   0.037
10870   2401.31 2743.62 19.734  0.015   1.1 0.023
14225   1798.19 3206.88 19.734  0.019   1.182   0.025
16579   1654.3  3559.78 19.734  0.015   1.284   0.026
5   192.67  -177.83 19.735  0.044   1.274   0.064
7614    482.24  2065.88 19.735  0.016   0.229   0.026
10765   962.45  2728.81 19.735  0.011   0.075   0.021
1893    855.71  478.24  19.736  0.013   0.1 0.029
17665   1960.4  3770.14 19.736  0.014   1.16    0.022
866 1648.16 190.03  19.738  0.016   1.144   0.026
9934    2159.92 2588.67 19.738  0.014   1.146   0.032
13020   2368.28 3045.38 19.738  0.016   1.122   0.023
17870   1810.19 3817.15 19.738  0.011   0.208   0.024
12946   1797.08 3036.36 19.741  0.027   1.139   0.042
3941    140.08  1059.63 19.742  0.015   0.881   0.029
1974    427.78  500.5   19.743  0.011   0.262   0.021
11360   2724.31 2816.27 19.745  0.014   1.135   0.022
5008    1755.73 1352.74 19.749  0.01    0.892   0.017
14806   3863.41 3286.57 19.749  0.012   0.855   0.021
15203   874.12  3342.31 19.751  0.013   1.15    0.02
4608    2498.43 1248.98 19.752  0.011   0.13    0.023
15656   2208.54 3410.73 19.753  0.013   1.194   0.02
17552   1594.69 3749.09 19.753  0.015   1.157   0.024
12406   2716.59 2963.7  19.756  0.016   1.184   0.023
12077   1080.77 2916.91 19.768  0.046   1.147   0.074
18930   2559.97 4108.4  19.769  0.025   1.223   0.038
2865    1067.52 754.24  19.772  0.01    0.176   0.024
16276   192.1   3506.24 19.773  0.016   1.186   0.025
17502   2183.68 3739.9  19.775  0.01    0.525   0.02
18074   2423.83 3863.03 19.775  0.01    0.284   0.023
14569   2696    3253.51 19.776  0.014   1.113   0.023
15789   1226.74 3430.15 19.78   0.014   1.184   0.025
1906    3662.61 481.37  19.782  0.012   0.159   0.027
1020    429.16  229.13  19.783  0.014   0.257   0.028
12340   1628.2  2953    19.784  0.011   0.45    0.024
18571   2977.78 3980.28 19.786  0.014   1.131   0.023
4435    845.13  1204.19 19.787  0.015   1.208   0.022
17837   2600.26 3806.24 19.788  0.013   1.204   0.021
15272   2156.11 3352.04 19.789  0.036   1.174   0.044
10651   2215.84 2711.82 19.79   0.018   1.09    0.03
10516   893.89  2689.58 19.794  0.012   1.078   0.02
15198   1820.14 3341.44 19.794  0.016   1.17    0.023
8547    2380.36 2304.81 19.795  0.015   1.146   0.026
14067   1964.16 3185.47 19.796  0.018   1.14    0.027
2092    3071.91 531.87  19.797  0.026   0.178   0.078
10799   2271.69 2732.71 19.797  0.02    1.131   0.029
17693   2184.67 3777.9  19.797  0.011   1.13    0.018
16701   1839.11 3579.25 19.798  0.014   1.182   0.024
13121   2835.57 3057.69 19.799  0.009   0.549   0.018
10840   71.63   2739.11 19.803  0.015   0.41    0.029
14279   1985.77 3214.39 19.807  0.037   0.995   0.068
12139   143.07  2925.68 19.808  0.013   0.236   0.028
15563   1923.18 3396.21 19.808  0.04    1.139   0.06
15141   1864.54 3333.1  19.81   0.011   0.285   0.023
3292    1474.99 876.62  19.811  0.026   1.051   0.047
1373    2950.62 327.59  19.812  0.011   0.151   0.023
11898   2192.16 2892.81 19.813  0.012   0.131   0.028
13917   2004.51 3161.61 19.814  0.016   1.152   0.023
10940   1555.56 2754.21 19.819  0.016   1.184   0.023
3266    2527.93 868.92  19.821  0.009   0.163   0.023
8273    2183.37 2238.85 19.822  0.012   1.096   0.02
9815    1295.89 2568.86 19.826  0.012   0.17    0.025
5269    1981.13 1417.57 19.828  0.016   1.119   0.024
14257   1560.12 3211.68 19.83   0.016   1.15    0.024
13704   1939.72 3134.58 19.831  0.01    0.189   0.03
15246   2516.22 3348.89 19.833  0.015   1.154   0.024
15281   1784.89 3353.89 19.833  0.014   1.179   0.023
16438   3400.11 3536.69 19.833  0.011   0.239   0.024
16989   2117.46 3635.4  19.833  0.013   1.152   0.024
17429   1449.89 3724.91 19.833  0.014   0.287   0.03
7472    2718.51 2027.03 19.839  0.018   1.054   0.028
13934   4077.33 3163.82 19.842  0.015   0.212   0.027
14612   1449.77 3259.7  19.842  0.017   1.144   0.027
10753   1829.91 2726.69 19.843  0.015   1.078   0.027
4394    378.64  1190.05 19.845  0.016   1.202   0.026
7508    3706.84 2036.92 19.845  0.01    0.216   0.025
15000   2938.11 3314.11 19.845  0.012   0.241   0.026
16766   1817.48 3593.21 19.845  0.013   0.785   0.023
18857   2233.02 4076.11 19.846  0.016   0.25    0.036
53  375.92  -95.57  19.847  0.011   0.123   0.028
10665   1894.6  2713.58 19.847  0.013   1.107   0.023
378 623.19  48.81   19.85   0.013   0.253   0.027
12697   1565.02 3003.34 19.851  0.046   0.727   0.093
12043   2836.87 2912.57 19.852  0.015   1.116   0.025
15550   2262.41 3394.84 19.852  0.014   1.155   0.023
4086    2379.75 1100.3  19.855  0.019   1.176   0.026
6194    673.55  1676.21 19.858  0.014   0.088   0.037
6837    3662.94 1853.36 19.858  0.012   1.071   0.022
9839    1712.46 2572.15 19.859  0.017   1.075   0.025
13335   2059.85 3087.27 19.864  0.019   0.627   0.03
6087    2060.53 1647.18 19.865  0.011   0.203   0.022
11618   2155.57 2853.99 19.866  0.014   0.468   0.024
13707   2018.41 3134.93 19.866  0.014   1.104   0.024
6682    3946.71 1812.4  19.869  0.012   0.187   0.028
5662    522.79  1532.49 19.871  0.013   0.129   0.027
11507   3726.25 2838.17 19.872  0.042   1.052   0.064
3585    708.91  963.28  19.877  0.011   0.25    0.026
11786   244.27  2877.71 19.877  0.012   0.421   0.026
15433   2181.76 3376.31 19.877  0.014   1.047   0.022
9495    767.1   2506.54 19.881  0.014   1.065   0.024
6956    2615.29 1882.16 19.883  0.029   1.075   0.044
13742   1968.52 3140.43 19.884  0.015   0.478   0.044
7312    2078.81 1977.97 19.885  0.016   0.497   0.028
2495    3375.35 645.58  19.887  0.013   0.482   0.026
10911   2356    2749.52 19.887  0.018   1.089   0.029
6288    2554.9  1702.18 19.888  0.015   1.125   0.025
19021   3481.4  4166.21 19.888  0.028   1.134   0.044
760 4032.75 158.51  19.889  0.01    0.135   0.02
13486   2255.6  3106.8  19.891  0.014   0.513   0.028
18737   1810.64 4029.86 19.892  0.019   1.206   0.038
3807    263.5   1022.27 19.893  0.022   1.208   0.036
6630    1627.38 1797.83 19.893  0.013   0.06    0.029
13692   931.7   3132.91 19.895  0.02    1.091   0.025
