#ID	x	y	F555	E_555	F555-F814	e_ff-14	F814	E_814	x_moved	y_moved
23281	1919.69	3545.76	21.815	0.016	0.369	0.047	21.446	0.031	2220.69	4545.76
24082	1919.72	3718.54	24.949	0.052	0.926	0.09	24.023	0.038	2220.72	4718.54
20842	1919.74	3147.27	21.427	0.02	0.339	0.096	21.088	0.076	2220.74	4147.27
21543	1919.94	3240.92	21.856	0.011	0.292	0.021	21.564	0.01	2220.94	4240.92
18619	1919.96	2897.52	23.389	0.02	0.661	0.048	22.728	0.028	2220.96	3897.52
19132	1920.06	2948.88	25.38	0.153	0.98	0.35	24.4	0.197	2221.06	3948.88
8201	1920.16	1928.08	22.358	0.035	0.505	0.074	21.853	0.039	2221.16	2928.08
9786	1920.27	2104.42	24.916	0.129	0.907	0.505	24.009	0.376	2221.27	3104.42
9238	1920.32	2045.72	22.625	0.012	0.558	0.03	22.067	0.018	2221.32	3045.72
8032	1920.47	1908.87	24.948	0.101	1.064	0.202	23.884	0.101	2221.47	2908.87
33355	1920.54	1830.88	24.841	0.134	1.022	0.517	23.819	0.383	2221.54	2830.88
9467	1920.69	2070.14	19.641	0.009	0.974	0.018	18.667	0.009	2221.69	3070.14
12710	1920.74	2372.41	23.078	0.02	0.556	0.04	22.522	0.02	2221.74	3372.41
2140	1920.97	670.76	21.498	0.01	0.276	0.02	21.222	0.01	2221.97	1670.76
12111	1920.98	2318.18	21.828	0.033	0.403	0.086	21.425	0.053	2221.98	3318.18
21193	1921.09	3193.4	24.466	0.078	0.935	0.182	23.531	0.104	2222.09	4193.4
13996	1921.25	2484.98	21.716	0.022	0.366	0.07	21.35	0.048	2222.25	3484.98
9300	1921.56	2052.21	21.812	0.01	0.39	0.02	21.422	0.01	2222.56	3052.21
23302	1922.01	3550.41	21.464	0.012	0.258	0.029	21.206	0.017	2223.01	4550.41
16299	1922.06	2682.76	22.577	0.037	0.542	0.094	22.035	0.057	2223.06	3682.76
5448	1922.08	1521.16	21.838	0.02	0.379	0.047	21.459	0.027	2223.08	2521.16
7560	1922.31	1846.2	21.73	0.013	0.399	0.028	21.331	0.015	2223.31	2846.2
25253	1922.37	4007.75	23.997	0.026	0.698	0.05	23.299	0.024	2223.37	5007.75
7184	1922.39	1797.6	20.575	0.01	0.331	0.02	20.244	0.01	2223.39	2797.6
13311	1922.71	2424.05	19.003	0.01	0.918	0.019	18.085	0.009	2223.71	3424.05
18426	1922.9	2877.98	19.571	0.009	0.987	0.018	18.584	0.009	2223.9	3877.98
786	1922.93	207.36	23.042	0.015	0.564	0.032	22.478	0.017	2223.93	1207.36
22918	1922.98	3475.45	24.451	0.067	0.797	0.127	23.654	0.06	2223.98	4475.45
7917	1923.09	1892.89	21.791	0.01	0.417	0.02	21.374	0.01	2224.09	2892.89
13647	1923.14	2452.36	20.237	0.011	0.371	0.025	19.866	0.014	2224.14	3452.36
4396	1923.15	1294.35	22.81	0.014	0.552	0.027	22.258	0.013	2224.15	2294.35
2686	1923.2	846.89	23.879	0.027	0.683	0.052	23.196	0.025	2224.2	1846.89
9981	1923.2	2123.58	23.322	0.021	0.727	0.059	22.595	0.038	2224.2	3123.58
15265	1923.3	2591.66	24.454	0.112	0.894	0.179	23.56	0.067	2224.3	3591.66
15108	1923.34	2578.76	21.436	0.011	0.32	0.022	21.116	0.011	2224.34	3578.76
7304	1923.35	1813.22	20.389	0.01	0.434	0.02	19.955	0.01	2224.35	2813.22
4870	1923.49	1399.67	23.24	0.019	0.605	0.034	22.635	0.015	2224.49	2399.67
6603	1923.49	1712.35	21.494	0.013	0.272	0.038	21.222	0.025	2224.49	2712.35
16126	1923.63	2666.43	19.553	0.01	0.949	0.019	18.604	0.009	2224.63	3666.43
12321	1923.76	2337.71	21.931	0.028	0.42	0.073	21.511	0.045	2224.76	3337.71
22186	1923.83	3344.84	22.467	0.012	0.443	0.026	22.024	0.014	2224.83	4344.84
8873	1924.05	2004.98	21.78	0.01	0.416	0.02	21.364	0.01	2225.05	3004.98
18133	1924.12	2849.65	21.272	0.01	0.218	0.021	21.054	0.011	2225.12	3849.65
15705	1924.14	2629.92	19.634	0.009	0.978	0.018	18.656	0.009	2225.14	3629.92
5909	1924.2	1599.06	19.403	0.009	1	0.018	18.403	0.009	2225.2	2599.06
5148	1924.26	1461.69	21.774	0.01	0.506	0.024	21.268	0.014	2225.26	2461.69
32764	1924.34	1673.73	25.773	0.111	0.984	0.19	24.789	0.079	2225.34	2673.73
760	1924.41	193.71	22.035	0.032	0.587	0.074	21.448	0.042	2225.41	1193.71
23914	1924.41	3678.72	24.313	0.026	0.767	0.064	23.546	0.038	2225.41	4678.72
9885	1924.46	2114.04	21.288	0.01	0.108	0.151	21.18	0.141	2225.46	3114.04
38698	1924.6	3185.69	25.229	0.128	0.977	0.221	24.252	0.093	2225.6	4185.69
15523	1924.74	2614.56	21.912	0.013	0.382	0.036	21.53	0.023	2225.74	3614.56
15803	1924.92	2638.11	23.424	0.072	0.586	0.146	22.838	0.074	2225.92	3638.11
2319	1924.93	731.83	19.593	0.009	0.971	0.018	18.622	0.009	2225.93	1731.83
18672	1925.05	2902.39	23.727	0.047	0.657	0.088	23.07	0.041	2226.05	3902.39
11475	1925.2	2261.03	21.274	0.01	0.204	0.021	21.07	0.011	2226.2	3261.03
5974	1925.26	1607.07	21.467	0.014	0.32	0.035	21.147	0.021	2226.26	2607.07
32667	1925.29	1652.87	25.298	0.138	1.104	0.181	24.194	0.043	2226.29	2652.87
17744	1925.34	2811.75	21.925	0.023	0.474	0.05	21.451	0.027	2226.34	3811.75
8597	1925.44	1971.84	23.887	0.089	0.692	0.207	23.195	0.118	2226.44	2971.84
17101	1925.57	2754.27	24.865	0.148	0.883	0.521	23.982	0.373	2226.57	3754.27
30419	1925.6	964.73	25.719	0.173	1.208	0.294	24.511	0.121	2226.6	1964.73
6996	1925.68	1767.99	22.805	0.017	0.531	0.031	22.274	0.014	2226.68	2767.99
1965	1925.75	618.17	22.943	0.014	0.547	0.028	22.396	0.014	2226.75	1618.17
5260	1925.8	1484.98	20.703	0.01	0.403	0.024	20.3	0.014	2226.8	2484.98
5842	1925.92	1588.24	22.956	0.033	0.631	0.079	22.325	0.046	2226.92	2588.24
15908	1925.94	2647.63	21.283	0.013	0.421	0.03	20.862	0.017	2226.94	3647.63
12251	1926.01	2330.84	24.072	0.057	0.711	0.108	23.361	0.051	2227.01	3330.84
17527	1926.03	2790.82	21.243	0.03	0.322	0.068	20.921	0.038	2227.03	3790.82
917	1926.04	260.25	24.807	0.051	0.875	0.102	23.932	0.051	2227.04	1260.25
34975	1926.13	2218.1	17.49	0.011	3.263	0.028	14.227	0.017	2227.13	3218.1
9080	1926.17	2030.21	18.381	0.008	1.092	0.016	17.289	0.008	2227.17	3030.21
1790	1926.24	561.81	24.371	0.058	0.714	0.086	23.657	0.028	2227.24	1561.81
14817	1926.37	2553.13	21.257	0.017	0.401	0.041	20.856	0.024	2227.37	3553.13
11245	1926.42	2240.44	20.537	0.012	0.385	0.04	20.152	0.028	2227.42	3240.44
42125	1926.44	4163.25	22.872	0.011	0.537	0.024	22.335	0.013	2227.44	5163.25
11862	1926.51	2295.35	18.78	0.014	1.227	0.028	17.553	0.014	2227.51	3295.35
13384	1926.54	2429.99	19.849	0.017	0.994	0.03	18.855	0.013	2227.54	3429.99
21605	1926.6	3249.41	22.773	0.012	0.671	0.027	22.102	0.015	2227.6	4249.41
5601	1926.62	1546.69	20.379	0.01	0.262	0.02	20.117	0.01	2227.62	2546.69
10047	1926.65	2131.06	20.889	0.016	0.261	0.037	20.628	0.021	2227.65	3131.06
16355	1926.81	2688	24.435	0.084	1.024	0.24	23.411	0.156	2227.81	3688
4299	1926.95	1271.41	21.819	0.012	0.343	0.025	21.476	0.013	2227.95	2271.41
12882	1927.13	2387.27	20.826	0.018	0.261	0.04	20.565	0.022	2228.13	3387.27
4651	1927.25	1350.93	20.765	0.01	0.382	0.02	20.383	0.01	2228.25	2350.93
19166	1927.26	2951.59	22.431	0.038	0.642	0.152	21.789	0.114	2228.26	3951.59
1715	1927.3	536.04	23.052	0.026	0.602	0.04	22.45	0.014	2228.3	1536.04
11360	1927.42	2250.52	21.958	0.011	0.446	0.05	21.512	0.039	2228.42	3250.52
10547	1927.56	2174.34	22.551	0.048	0.448	0.104	22.103	0.056	2228.56	3174.34
22445	1927.74	3388.39	21.93	0.021	0.395	0.05	21.535	0.029	2228.74	4388.39
8553	1927.75	1967.57	23.555	0.042	0.696	0.08	22.859	0.038	2228.75	2967.57
20923	1927.97	3157.39	23.135	0.023	0.756	0.06	22.379	0.037	2228.97	4157.39
8006	1928.08	1905.74	20.448	0.01	0.291	0.02	20.157	0.01	2229.08	2905.74
13892	1928.1	2474.73	21.719	0.014	0.39	0.039	21.329	0.025	2229.1	3474.73
2781	1928.17	874.62	19.369	0.01	0.982	0.018	18.387	0.008	2229.17	1874.62
8463	1928.35	1956.55	22.487	0.01	0.478	0.023	22.009	0.013	2229.35	2956.55
10137	1928.38	2139.24	22.217	0.011	0.378	0.037	21.839	0.026	2229.38	3139.24
14491	1928.56	2526.51	23.77	0.043	0.792	0.085	22.978	0.042	2229.56	3526.51
14014	1928.69	2486.18	19.471	0.009	0.991	0.018	18.48	0.009	2229.69	3486.18
30991	1928.86	1150.79	25.641	0.099	1.079	0.162	24.562	0.063	2229.86	2150.79
28671	1929.01	308.65	25.708	0.117	0.937	0.185	24.771	0.068	2230.01	1308.65
21355	1929.1	3216.14	21.292	0.025	0.751	0.049	20.541	0.024	2230.1	4216.14
37915	1929.12	2993.76	25.422	0.101	1.096	0.154	24.326	0.053	2230.12	3993.76
13464	1929.16	2435.72	21.222	0.02	0.182	0.11	21.04	0.09	2230.16	3435.72
15335	1929.17	2597.9	21.296	0.022	0.125	0.058	21.171	0.036	2230.17	3597.9
5684	1929.19	1560.91	23.7	0.05	0.735	0.09	22.965	0.04	2230.19	2560.91
17854	1929.24	2823.06	21.221	0.013	0.221	0.023	21	0.01	2230.24	3823.06
8691	1929.35	1983.67	24.322	0.058	0.732	0.128	23.59	0.07	2230.35	2983.67
17249	1929.4	2765.83	22.136	0.011	0.464	0.035	21.672	0.024	2230.4	3765.83
20061	1929.47	3052.54	23.773	0.035	0.782	0.055	22.991	0.02	2230.47	4052.54
21489	1929.59	3233.23	20.69	0.012	0.295	0.022	20.395	0.01	2230.59	4233.23
35794	1929.63	2444.98	19.348	0.01	0.956	0.019	18.392	0.009	2230.63	3444.98
662	1929.67	161.67	21.939	0.01	0.401	0.02	21.538	0.01	2230.67	1161.67
31886	1930.12	1424.27	20.833	0.011	0.317	0.021	20.516	0.01	2231.12	2424.27
38069	1930.14	3031.47	25.27	0.083	0.913	0.172	24.357	0.089	2231.14	4031.47
13261	1930.47	2420.17	21.718	0.027	0.323	0.062	21.395	0.035	2231.47	3420.17
14942	1930.56	2563.77	25.104	0.118	0.827	0.237	24.277	0.119	2231.56	3563.77
5297	1930.68	1493.34	24.359	0.069	0.765	0.178	23.594	0.109	2231.68	2493.34
38106	1930.74	3039.39	25.817	0.268	1.114	0.346	24.703	0.078	2231.74	4039.39
8170	1930.86	1924.8	23.99	0.041	0.752	0.089	23.238	0.048	2231.86	2924.8
28435	1930.9	215.64	24.941	0.05	2.686	0.063	22.255	0.013	2231.9	1215.64
19352	1930.95	2971.78	21.578	0.01	0.33	0.02	21.248	0.01	2231.95	3971.78
14996	1930.99	2568.83	23.919	0.039	0.693	0.071	23.226	0.032	2231.99	3568.83
15838	1931	2641.05	23.168	0.03	0.628	0.063	22.54	0.033	2232	3641.05
6569	1931.26	1703.64	19.575	0.009	0.98	0.018	18.595	0.009	2232.26	2703.64
9340	1931.34	2056.41	23.841	0.038	0.625	0.073	23.216	0.035	2232.34	3056.41
18717	1931.4	2906.43	23.174	0.035	0.611	0.085	22.563	0.05	2232.4	3906.43
18001	1931.52	2836.19	24.215	0.047	0.734	0.089	23.481	0.042	2232.52	3836.19
6779	1931.57	1736.89	22.233	0.012	0.443	0.025	21.79	0.013	2232.57	2736.89
19698	1931.62	3012.56	24.31	0.04	0.719	0.075	23.591	0.035	2232.62	4012.56
28366	1931.68	193.89	25.725	0.163	1.055	0.262	24.67	0.099	2232.68	1193.89
16739	1931.71	2721.42	20.727	0.01	0.281	0.024	20.446	0.014	2232.71	3721.42
24071	1931.71	3716.4	23.806	0.022	0.662	0.04	23.144	0.018	2232.71	4716.4
7219	1931.75	1801.33	24.192	0.057	0.916	0.09	23.276	0.033	2232.75	2801.33
37375	1931.75	2855.16	21.977	0.01	0.385	0.02	21.592	0.01	2232.75	3855.16
7934	1931.88	1895.79	22.194	0.01	0.401	0.023	21.793	0.013	2232.88	2895.79
12074	1931.88	2315.07	21.487	0.01	0.312	0.021	21.175	0.011	2232.88	3315.07
14688	1932.23	2541.6	18.71	0.011	1.199	0.019	17.511	0.008	2233.23	3541.6
29038	1932.48	450.17	26.31	0.385	1.09	0.483	25.22	0.098	2233.48	1450.17
20609	1932.53	3116.53	21.845	0.047	0.498	0.096	21.347	0.049	2233.53	4116.53
5072	1932.57	1447.57	20.137	0.018	0.307	0.038	19.83	0.02	2233.57	2447.57
10212	1932.72	2147.1	22.479	0.02	0.526	0.061	21.953	0.041	2233.72	3147.1
21435	1932.73	3226.42	23.016	0.033	0.551	0.066	22.465	0.033	2233.73	4226.42
29342	1932.86	575.63	25.307	0.11	0.957	0.155	24.35	0.045	2233.86	1575.63
20179	1932.87	3064.56	23.771	0.026	0.628	0.054	23.143	0.028	2233.87	4064.56
11657	1933.2	2276.62	24.09	0.087	1.002	0.146	23.088	0.059	2234.2	3276.62
35361	1933.24	2327.26	23.067	0.053	0.577	0.153	22.49	0.1	2234.24	3327.26
2931	1933.25	921.84	23.861	0.045	0.742	0.083	23.119	0.038	2234.25	1921.84
12618	1933.5	2363.33	20.928	0.01	0.319	0.02	20.609	0.01	2234.5	3363.33
34420	1933.55	2080.28	24.636	0.123	0.847	0.27	23.789	0.147	2234.55	3080.28
16933	1933.55	2738.89	23.907	0.053	0.683	0.086	23.224	0.033	2234.55	3738.89
32153	1933.61	1500.85	25.513	0.115	0.774	0.228	24.739	0.113	2234.61	2500.85
30466	1933.74	978.04	25.16	0.078	1.004	0.118	24.156	0.04	2234.74	1978.04
16419	1933.84	2693.5	20.869	0.01	0.227	0.02	20.642	0.01	2234.84	3693.5
41414	1933.96	4003.45	24.989	0.054	0.802	0.096	24.187	0.042	2234.96	5003.45
470	1933.98	95.75	23.484	0.02	0.621	0.038	22.863	0.018	2234.98	1095.75
4756	1933.99	1373.42	23.44	0.021	0.636	0.039	22.804	0.018	2234.99	2373.42
9731	1934.06	2097.27	21.69	0.021	0.538	0.079	21.152	0.058	2235.06	3097.27
32381	1934.14	1573.12	24.886	0.067	1.08	0.147	23.806	0.08	2235.14	2573.12
38343	1934.15	3096.81	25.04	0.066	0.819	0.166	24.221	0.1	2235.15	4096.81
15655	1934.16	2624.96	22.632	0.014	0.612	0.046	22.02	0.032	2235.16	3624.96
20353	1934.21	3084.29	22.5	0.011	0.456	0.024	22.044	0.013	2235.21	4084.29
33463	1934.24	1859.51	24.838	0.063	0.889	0.104	23.949	0.041	2235.24	2859.51
23048	1934.31	3502.85	23.005	0.016	0.569	0.03	22.436	0.014	2235.31	4502.85
39158	1934.34	3305.8	25.76	0.107	1.039	0.198	24.721	0.091	2235.34	4305.8
19272	1934.41	2962.28	21.66	0.01	0.37	0.021	21.29	0.011	2235.41	3962.28
39914	1934.41	3519.05	25.66	0.132	1.099	0.201	24.561	0.069	2235.41	4519.05
6913	1934.47	1756.51	23.489	0.019	0.683	0.036	22.806	0.017	2235.47	2756.51
14325	1934.51	2512.22	21.955	0.024	0.369	0.064	21.586	0.04	2235.51	3512.22
32634	1934.53	1645.56	25.898	0.224	0.95	0.307	24.948	0.083	2235.53	2645.56
4487	1934.58	1314.56	21.544	0.01	0.334	0.024	21.21	0.014	2235.58	2314.56
6830	1934.73	1744.15	25.178	0.098	0.89	0.152	24.288	0.054	2235.73	2744.15
37677	1934.81	2932.72	22.278	0.012	0.38	0.027	21.898	0.015	2235.81	3932.72
873	1934.86	247.6	22.112	0.01	0.418	0.027	21.694	0.017	2235.86	1247.6
16687	1934.92	2716.5	21.556	0.025	0.361	0.062	21.195	0.037	2235.92	3716.5
17353	1935.08	2774.48	20.999	0.016	0.328	0.082	20.671	0.066	2236.08	3774.48
7781	1935.13	1877.18	21.731	0.01	0.305	0.021	21.426	0.011	2236.13	2877.18
5522	1935.19	1533.28	23.671	0.021	0.772	0.038	22.899	0.017	2236.19	2533.28
36982	1935.21	2757.37	25.029	0.202	1.049	0.397	23.98	0.195	2236.21	3757.37
37494	1935.28	2886.5	25.209	0.156	0.912	0.254	24.297	0.098	2236.28	3886.5
28312	1935.64	170.06	25.363	0.08	0.935	0.127	24.428	0.047	2236.64	1170.06
42295	1935.67	4189.17	25.321	0.082	0.941	0.142	24.38	0.06	2236.67	5189.17
28159	1935.79	104.68	25.204	0.066	0.87	0.113	24.334	0.047	2236.79	1104.68
5676	1935.9	1559.66	21.596	0.01	0.401	0.021	21.195	0.011	2236.9	2559.66
21063	1935.99	3175.89	25.55	0.108	0.916	0.186	24.634	0.078	2236.99	4175.89
37586	1936.31	2910.52	25.124	0.129	0.872	0.248	24.252	0.119	2237.31	3910.52
11067	1936.35	2222.86	20.117	0.009	1.244	0.089	18.873	0.08	2237.35	3222.86
11354	1936.4	2250.24	20.929	0.01	0.208	0.022	20.721	0.012	2237.4	3250.24
41142	1936.58	3911.15	25.404	0.083	0.918	0.137	24.486	0.054	2237.58	4911.15
20228	1936.76	3070.14	23.338	0.017	0.623	0.037	22.715	0.02	2237.76	4070.14
1397	1936.82	428.35	24.503	0.058	0.837	0.101	23.666	0.043	2237.82	1428.35
18076	1936.83	2844.62	22.186	0.017	0.438	0.043	21.748	0.026	2237.83	3844.62
7396	1936.91	1824.49	24.505	0.043	0.767	0.077	23.738	0.034	2237.91	2824.49
6081	1936.99	1622.91	21.612	0.013	0.341	0.024	21.271	0.011	2237.99	2622.91
42196	1937.02	4174	23.556	0.024	0.588	0.042	22.968	0.018	2238.02	5174
5884	1937.03	1596.13	21.36	0.01	0.253	0.02	21.107	0.01	2238.03	2596.13
18884	1937.05	2922.43	23.569	0.024	0.63	0.05	22.939	0.026	2238.05	3922.43
9617	1937.14	2085.74	23.1	0.033	0.783	0.342	22.317	0.309	2238.14	3085.74
897	1937.15	256.29	24.234	0.036	0.715	0.063	23.519	0.027	2238.15	1256.29
14254	1937.18	2506.18	23.493	0.04	0.616	0.087	22.877	0.047	2238.18	3506.18
10644	1937.31	2183.66	21.196	0.012	0.281	0.026	20.915	0.014	2238.31	3183.66
41601	1937.37	4062.8	24.56	0.047	0.722	0.085	23.838	0.038	2238.37	5062.8
20907	1937.59	3155.93	23.981	0.033	0.747	0.075	23.234	0.042	2238.59	4155.93
9427	1937.91	2064.9	22.846	0.018	0.513	0.053	22.333	0.035	2238.91	3064.9
11945	1937.97	2303.12	22.091	0.03	0.506	0.116	21.585	0.086	2238.97	3303.12
10439	1938.11	2165.43	22.803	0.022	0.491	0.069	22.312	0.047	2239.11	3165.43
28203	1938.17	124.48	24.978	0.06	0.86	0.104	24.118	0.044	2239.17	1124.48
25383	1938.17	4051.11	21.206	0.028	0.305	0.066	20.901	0.038	2239.17	5051.11
36458	1938.2	2609.74	25.812	0.263	1.043	0.465	24.769	0.202	2239.2	3609.74
21343	1938.25	3214.11	22.958	0.017	0.583	0.035	22.375	0.018	2239.25	4214.11
25436	1938.33	4071.84	21.318	0.01	0.357	0.021	20.961	0.011	2239.33	5071.84
17900	1938.37	2827.92	22.09	0.012	0.395	0.032	21.695	0.02	2239.37	3827.92
10113	1938.52	2136.62	22.836	0.017	0.465	0.089	22.371	0.072	2239.52	3136.62
10532	1938.57	2173.15	22.98	0.038	0.543	0.076	22.437	0.038	2239.57	3173.15
14621	1938.63	2536.69	19.609	0.017	0.932	0.029	18.677	0.012	2239.63	3536.69
17464	1938.64	2785.82	17.315	0.018	1.299	0.034	16.016	0.016	2239.64	3785.82
34010	1938.78	1984.03	25.231	0.126	0.871	0.184	24.36	0.058	2239.78	2984.03
10902	1938.91	2208.21	21.885	0.038	0.779	0.719	21.106	0.681	2239.91	3208.21
35598	1938.96	2391.72	19.366	0.009	0.986	0.017	18.38	0.008	2239.96	3391.72
20659	1938.99	3122.8	22.18	0.026	0.432	0.069	21.748	0.043	2239.99	4122.8
31145	1939.09	1202.76	26.13	0.22	1.073	0.302	25.057	0.082	2240.09	2202.76
21860	1939.19	3288.61	22.817	0.014	0.544	0.028	22.273	0.014	2240.19	4288.61
37901	1939.38	2990.51	24.608	0.052	0.79	0.088	23.818	0.036	2240.38	3990.51
20600	1939.45	3115.81	21.207	0.013	0.259	0.034	20.948	0.021	2240.45	4115.81
1306	1939.46	397.08	24.319	0.035	0.716	0.073	23.603	0.038	2240.46	1397.08
36880	1939.5	2730.22	25.026	0.103	0.833	0.184	24.193	0.081	2240.5	3730.22
11176	1939.56	2233.85	20.726	0.01	0.241	0.028	20.485	0.018	2240.56	3233.85
33051	1939.66	1749.73	22.748	0.017	0.499	0.032	22.249	0.015	2240.66	2749.73
11576	1939.66	2269.98	20.281	0.024	0.682	0.043	19.599	0.019	2240.66	3269.98
15601	1939.67	2620.54	21.362	0.01	0.299	0.021	21.063	0.011	2240.67	3620.54
32140	1939.97	1496.86	25.476	0.103	1.107	0.156	24.369	0.053	2240.97	2496.86
6515	1940.03	1695.61	24.006	0.063	0.863	0.133	23.143	0.07	2241.03	2695.61
3617	1940.11	1102.06	21.991	0.01	0.231	0.023	21.76	0.013	2241.11	2102.06
5718	1940.17	1566.36	24.449	0.053	0.781	0.095	23.668	0.042	2241.17	2566.36
21474	1940.2	3230.93	23.583	0.026	0.648	0.052	22.935	0.026	2241.2	4230.93
15150	1940.43	2582.41	22.683	0.04	0.69	0.082	21.993	0.042	2241.43	3582.41
35897	1940.64	2471.27	20.652	0.023	0.379	0.06	20.273	0.037	2241.64	3471.27
5130	1940.68	1457.8	23.036	0.018	0.573	0.033	22.463	0.015	2241.68	2457.8
29116	1940.79	485.49	25.7	0.111	1.039	0.175	24.661	0.064	2241.79	1485.49
21010	1940.79	3169.89	24.679	0.05	0.797	0.097	23.882	0.047	2241.79	4169.89
37496	1940.81	2886.89	23.915	0.054	0.641	0.116	23.274	0.062	2241.81	3886.89
18567	1940.83	2892.66	21.672	0.01	0.306	0.02	21.366	0.01	2241.83	3892.66
7548	1940.92	1844.68	21.697	0.011	0.326	0.022	21.371	0.011	2241.92	2844.68
13248	1940.93	2419.07	19.766	0.016	1.013	0.026	18.753	0.01	2241.93	3419.07
19791	1940.96	3021.06	21.986	0.014	0.417	0.027	21.569	0.013	2241.96	4021.06
5838	1941.18	1587.19	24.117	0.039	0.783	0.063	23.334	0.024	2242.18	2587.19
3552	1941.2	1087.42	24.108	0.028	0.795	0.06	23.313	0.032	2242.2	2087.42
19715	1941.35	3013.7	22.4	0.017	0.461	0.041	21.939	0.024	2242.35	4013.7
31947	1941.36	1442.16	24.931	0.098	0.911	0.177	24.02	0.079	2242.36	2442.16
22853	1941.4	3463.9	21.812	0.01	0.365	0.021	21.447	0.011	2242.4	4463.9
1443	1941.5	445.52	25.262	0.09	0.89	0.174	24.372	0.084	2242.5	1445.52
6638	1941.6	1717	23.483	0.022	0.662	0.04	22.821	0.018	2242.6	2717
10289	1941.82	2153.68	20.81	0.042	0.279	0.1	20.531	0.058	2242.82	3153.68
14753	1941.85	2547.3	21.652	0.013	0.438	0.043	21.214	0.03	2242.85	3547.3
15736	1942.27	2632.44	23.029	0.023	0.521	0.044	22.508	0.021	2243.27	3632.44
39490	1942.27	3393.12	25.929	0.153	1.041	0.307	24.888	0.154	2243.27	4393.12
3019	1942.31	945.69	20.435	0.01	0.223	0.02	20.212	0.01	2243.31	1945.69
33788	1942.4	1936.13	25.105	0.082	1.136	0.465	23.969	0.383	2243.4	2936.13
10684	1942.44	2188.21	22.805	0.023	0.487	0.057	22.318	0.034	2243.44	3188.21
37569	1942.54	2904.7	26.255	0.404	1.419	0.652	24.836	0.248	2243.54	3904.7
8994	1942.55	2018.87	24.606	0.125	0.918	0.198	23.688	0.073	2243.55	3018.87
39974	1942.62	3540.02	25.526	0.098	0.989	0.162	24.537	0.064	2243.62	4540.02
17815	1942.63	2818.71	23.725	0.035	0.685	0.085	23.04	0.05	2243.63	3818.71
10814	1942.65	2198.6	21.538	0.025	0.496	0.063	21.042	0.038	2243.65	3198.6
21141	1942.92	3187.37	22.91	0.018	0.583	0.038	22.327	0.02	2243.92	4187.37
39904	1942.92	3516.87	25.682	0.165	0.995	0.255	24.687	0.09	2243.92	4516.87
38339	1942.94	3095.63	25.175	0.107	0.811	0.189	24.364	0.082	2243.94	4095.63
4702	1942.99	1360.55	22.634	0.017	0.497	0.031	22.137	0.014	2243.99	2360.55
20879	1943.04	3152.26	24.058	0.033	0.695	0.067	23.363	0.034	2244.04	4152.26
22348	1943.04	3370.11	24.281	0.041	0.734	0.067	23.547	0.026	2244.04	4370.11
17054	1943.05	2750.65	24.586	0.094	0.792	0.206	23.794	0.112	2244.05	3750.65
40422	1943.4	3679.69	24.86	0.044	1.006	0.08	23.854	0.036	2244.4	4679.69
14477	1943.43	2525	21.396	0.01	0.253	0.02	21.143	0.01	2244.43	3525
9327	1943.62	2054.99	21.422	0.038	0.33	0.108	21.092	0.07	2244.62	3054.99
13337	1943.72	2426.65	22.488	0.03	0.586	0.069	21.902	0.039	2244.72	3426.65
18306	1943.84	2867.78	23.943	0.04	0.685	0.074	23.258	0.034	2244.84	3867.78
9149	1944.04	2037.02	23.301	0.052	0.558	0.1	22.743	0.048	2245.04	3037.02
6945	1944.13	1760.92	23.683	0.026	0.635	0.045	23.048	0.019	2245.13	2760.92
14374	1944.24	2517.1	21.137	0.012	0.288	0.022	20.849	0.01	2245.24	3517.1
2794	1944.26	877.45	23.344	0.022	0.595	0.041	22.749	0.019	2245.26	1877.45
19540	1944.27	2996	22.12	0.015	0.385	0.037	21.735	0.022	2245.27	3996
19959	1944.29	3041.81	23.823	0.022	0.66	0.039	23.163	0.017	2245.29	4041.81
16405	1944.6	2692.46	22.542	0.014	0.483	0.027	22.059	0.013	2245.6	3692.46
3787	1944.68	1148.58	22.948	0.024	0.591	0.037	22.357	0.013	2245.68	2148.58
39299	1944.81	3341.02	25.895	0.149	0.963	0.236	24.932	0.087	2245.81	4341.02
38178	1944.86	3057.68	25.297	0.082	0.926	0.133	24.371	0.051	2245.86	4057.68
22218	1944.9	3349.71	22.161	0.012	0.386	0.025	21.775	0.013	2245.9	4349.71
21966	1944.95	3304.77	22.096	0.01	0.351	0.02	21.745	0.01	2245.95	4304.77
16531	1945	2702.44	23.766	0.038	0.833	0.105	22.933	0.067	2246	3702.44
12247	1945.01	2330.53	23.198	0.048	0.734	0.198	22.464	0.15	2246.01	3330.53
10189	1945.12	2144.23	22.117	0.047	0.884	0.61	21.233	0.563	2246.12	3144.23
23983	1945.12	3695.19	21.806	0.014	0.296	0.025	21.51	0.011	2246.12	4695.19
39464	1945.44	3384.05	26.207	0.406	1.143	0.497	25.064	0.091	2246.44	4384.05
18202	1945.54	2858.05	23.439	0.026	0.616	0.057	22.823	0.031	2246.54	3858.05
38282	1945.65	3084.77	25.604	0.104	0.951	0.17	24.653	0.066	2246.65	4084.77
19076	1945.67	2943.19	24.972	0.135	0.721	0.229	24.251	0.094	2246.67	3943.19
8182	1945.68	1925.54	19.739	0.009	0.955	0.018	18.784	0.009	2246.68	2925.54
19290	1945.73	2963.81	23.09	0.015	0.527	0.037	22.563	0.022	2246.73	3963.81
