#ID x   y   F555W   E_555   F555-F814   E_555-814
15192   1914.42 3341.03 24.214  0.204   0.957   0.299
15193   1610.1  3341.21 24.962  0.247   1.132   0.339
15194   1844.94 3341.26 21.676  0.031   0.462   0.054
15195   3816.11 3341.39 23.285  0.058   0.786   0.093
15196   1838.67 3341.41 21.011  0.025   0.568   0.044
15197   2601.22 3341.42 23.544  0.152   0.819   0.31
15198   1820.14 3341.44 19.794  0.016   1.17    0.023
15199   2667.44 3341.45 20.512  0.014   0.484   0.032
15200   761.66  3341.59 22.463  0.031   0.648   0.076
15201   1703.22 3342.08 21.854  0.034   1.026   0.059
15202   2309.43 3342.21 22.637  0.071   0.697   0.117
15203   874.12  3342.31 19.751  0.013   1.15    0.02
15204   2801.54 3342.35 22.148  0.045   0.596   0.092
15205   3402.29 3342.39 23.425  0.087   0.8 0.133
15206   2788.08 3342.4  24.319  0.175   0.888   0.258
15207   2004.42 3342.58 20.088  0.019   1.139   0.029
15208   2130.46 3342.84 22.741  0.068   0.711   0.115
15209   2553.98 3342.84 22.908  0.101   0.826   0.134
15210   4040.31 3342.89 19.304  0.023   1.108   0.034
15211   2197.73 3343.16 21.955  0.026   0.57    0.052
15212   3468.61 3343.2  20.904  0.017   0.245   0.033
15213   2924.13 3343.29 21.571  0.025   0.507   0.053
15214   1897.7  3343.48 21.266  0.018   0.491   0.034
15215   3197.85 3343.51 24.133  0.199   0.897   0.27
15216   2577.11 3343.56 22.987  0.064   0.738   0.103
15217   2272.07 3343.62 23.779  0.108   1.019   0.175
15218   665.91  3343.71 21.311  0.028   0.285   0.045
15219   2229.33 3343.9  24.551  0.365   1.276   0.513
15220   1744.95 3343.93 20.481  0.04    0.58    0.104
15221   2076.59 3344.12 19.396  0.026   1.178   0.035
15222   308.57  3344.16 23.929  0.11    0.816   0.169
15223   2175.06 3344.18 25.113  0.487   1.141   0.65
15224   2342.19 3344.32 20.968  0.017   0.479   0.035
15225   3421.3  3344.36 23.404  0.09    0.804   0.141
15226   4053.78 3344.39 24.489  0.285   0.967   0.405
15227   1867.61 3344.77 21.021  0.021   0.581   0.043
15228   2653.67 3345.04 23.366  0.129   0.91    0.235
15229   2908.92 3345.92 22.975  0.039   0.74    0.076
15230   1278.62 3346.36 24.094  0.147   0.887   0.236
15231   528.23  3346.49 24.226  0.157   1.059   0.27
15232   952.01  3346.49 20.204  0.016   1.181   0.025
15233   3569.87 3346.77 23.001  0.044   0.743   0.086
15234   2019.71 3346.95 22.639  0.058   0.673   0.098
15235   92.84   3347.07 20.458  0.021   1.055   0.033
15236   2567.6  3347.53 21.912  0.031   0.545   0.053
15237   3541.1  3347.75 24.604  0.215   0.976   0.351
15238   2129.68 3347.8  23.733  0.111   0.864   0.181
15239   1472.21 3348.01 21.949  0.051   0.504   0.111
15240   2398.08 3348.14 23.571  0.104   0.965   0.162
15241   3988.47 3348.52 23.036  0.048   0.727   0.105
15242   1728.23 3348.66 21.628  0.025   0.509   0.053
15243   1806.7  3348.77 23.303  0.084   0.85    0.165
15244   1765.21 3348.8  23.658  0.104   0.943   0.155
15245   2197.75 3348.88 22.586  0.044   0.679   0.079
15246   2516.22 3348.89 19.833  0.015   1.154   0.024
15247   3446.99 3348.92 23.485  0.09    0.797   0.156
15248   2350.06 3348.95 23.582  0.091   0.763   0.153
15249   2529.84 3349.02 24.087  0.144   0.999   0.271
15250   1624.62 3349.13 23.363  0.083   0.878   0.124
15251   3069.79 3349.14 23.52   0.098   0.78    0.151
15252   2724.17 3349.33 24.812  0.263   1.869   0.594
15253   1641.45 3349.5  24.491  0.198   0.956   0.406
15254   2407.89 3349.58 25.292  0.469   1.09    0.59
15255   2535.81 3349.96 21.724  0.036   0.982   0.055
15256   2008.98 3350.02 21.28   0.026   0.506   0.048
15257   1077.02 3350.06 22.822  0.093   0.782   0.145
15258   2187    3350.1  22.738  0.054   0.726   0.1
15259   2285.29 3350.5  19.534  0.016   1.173   0.026
15260   743.5   3350.65 24.625  0.281   1.033   0.381
15261   3980.98 3350.7  24.775  0.222   1.05    0.309
15262   846.88  3351.03 22.559  0.056   0.7 0.102
15263   1271.96 3351.2  24.518  0.198   0.912   0.281
15264   2223.23 3351.22 20.941  0.022   0.666   0.043
15265   2590.97 3351.3  24.027  0.122   0.965   0.188
15266   2069.36 3351.51 22.626  0.048   0.762   0.099
15267   3174.79 3351.54 24.34   0.176   1.046   0.295
15268   3055.93 3351.78 24.18   0.148   0.846   0.215
15269   1798.39 3351.98 25.001  0.438   0.897   0.613
15270   2170.39 3352.01 22.502  0.059   0.682   0.092
15271   1989.65 3352.02 21.87   0.037   0.706   0.073
15272   2156.11 3352.04 19.789  0.036   1.174   0.044
15273   2892.56 3352.27 23.654  0.103   0.873   0.169
15274   2943.23 3352.33 22.707  0.039   0.766   0.068
15275   3569.36 3352.35 24.482  0.339   0.946   0.431
15276   3652.93 3352.54 23.799  0.135   0.848   0.205
15277   2261.97 3352.84 24.252  0.161   0.826   0.25
15278   2262.34 3352.94 24.252  0.189   0.826   0.278
15279   493.98  3353.09 23.504  0.093   0.841   0.142
15280   2900.56 3353.22 23.796  0.144   0.898   0.208
15281   1784.89 3353.89 19.833  0.014   1.179   0.023
15282   1852.9  3353.99 21  0.018   0.523   0.036
15283   2109.47 3354.03 23.227  0.088   0.874   0.128
15284   1760.67 3354.12 23.754  0.123   0.85    0.206
15285   2462.07 3354.15 20.413  0.024   0.5 0.067
15286   1775.34 3354.16 22.816  0.059   0.834   0.122
15287   993.95  3354.47 24.366  0.162   1.018   0.228
15288   1038.38 3354.49 23.386  0.089   0.753   0.144
15289   1289.57 3354.51 21.975  0.037   0.791   0.06
15290   1841.9  3354.59 20.009  0.016   1.072   0.024
15291   1611.54 3354.61 23.677  0.105   0.82    0.162
15292   2686.51 3354.62 22.752  0.043   0.683   0.082
15293   2916.28 3354.75 23.784  0.094   0.805   0.148
15294   1565.25 3354.89 22.251  0.032   0.633   0.06
15295   1974.33 3355.07 19.551  0.016   1.189   0.024
15296   1522.28 3355.08 21.984  0.021   0.599   0.043
15297   648.24  3355.23 22.131  0.034   0.584   0.064
15298   3937.83 3355.25 22.114  0.045   1.276   0.076
15299   589.12  3356.12 19.664  0.014   0.155   0.023
15300   4025.98 3356.19 24.996  0.289   1.161   0.406
15301   2203.67 3356.36 20.958  0.022   0.666   0.035
15302   2743.56 3356.54 24.708  0.257   0.897   0.365
15303   2219.65 3356.64 21.262  0.024   0.506   0.044
15304   3329.2  3356.64 22.529  0.043   0.688   0.069
15305   2955.89 3356.65 23.465  0.066   0.8 0.118
15306   2709.24 3356.7  24.081  0.203   0.907   0.28
15307   2141.95 3356.79 21.6    0.026   0.567   0.055
15308   2813.98 3357.01 23.181  0.082   0.831   0.203
15309   2719.54 3357.02 24.475  0.264   0.966   0.437
15310   1890.02 3357.04 21.988  0.049   0.675   0.113
15311   307.9   3357.06 24.387  0.201   0.981   0.3
15312   1356.69 3357.39 23.258  0.069   0.773   0.119
15313   1102.6  3357.46 23.593  0.098   0.791   0.149
15314   4055.23 3357.51 23.514  0.127   0.888   0.173
15315   2447.08 3357.56 24.946  0.438   1.213   0.521
15316   3280.74 3357.61 23.229  0.08    0.816   0.129
15317   1440.21 3357.79 20.848  0.015   0.559   0.031
15318   1916.06 3357.91 23.565  0.13    0.901   0.239
15319   1704.17 3358.05 18.965  0.011   1.331   0.021
15320   2045.55 3358.36 21.623  0.039   0.601   0.057
15321   470.62  3358.64 22.943  0.04    0.807   0.075
15322   2909.07 3358.87 21.342  0.032   0.48    0.048
15323   882.84  3359.09 22.774  0.052   0.773   0.083
15324   1741.51 3359.1  22.984  0.076   0.778   0.115
15325   2173.28 3359.31 21.454  0.026   0.619   0.046
15326   1896.01 3359.51 21.224  0.022   0.539   0.038
15327   2078    3359.79 24.157  0.144   0.993   0.251
15328   1885.24 3359.89 21.764  0.037   0.571   0.062
15329   2386.47 3359.99 21.687  0.031   0.525   0.075
15330   1073.46 3360.06 23.898  0.16    0.976   0.218
15331   927.46  3360.08 24.354  0.186   0.917   0.282
15332   3160.6  3360.22 17.78   0.012   1.56    0.032
15333   1817.91 3360.5  21.468  0.048   0.493   0.113
15334   1323.46 3360.84 24.272  0.163   0.939   0.262
15335   2498.55 3361.3  25.105  0.384   1.087   0.525
15336   1807.79 3361.47 21.428  0.023   0.539   0.043
15337   1448.63 3361.51 22.52   0.09    0.688   0.139
15338   3469.4  3361.55 24.741  0.354   1.047   0.443
15339   2189.61 3361.63 21.1    0.018   0.51    0.037
15340   2703.18 3362.06 22.377  0.045   0.636   0.081
15341   3999.66 3362.14 24.083  0.142   0.994   0.191
15342   1756.79 3362.17 23.682  0.12    0.932   0.194
15343   2132.78 3362.2  22.861  0.061   0.78    0.099
15344   3369.51 3362.82 24.39   0.201   0.915   0.329
15345   1961.4  3362.91 21.518  0.024   0.499   0.043
15346   2573.35 3363.53 19.979  0.018   1.111   0.029
15347   1120.85 3363.74 23.739  0.161   0.822   0.291
15348   940.36  3363.86 24.332  0.183   0.947   0.26
15349   3200.67 3363.91 23.629  0.122   1.023   0.204
15350   3574.36 3364.16 24.169  0.134   0.84    0.22
15351   2410.63 3364.24 22.224  0.051   0.692   0.095
15352   1443.55 3364.36 21.519  0.022   0.629   0.057
15353   1917.23 3364.5  21.018  0.023   0.474   0.038
15354   255.18  3364.77 22.831  0.053   0.724   0.089
15355   2806.56 3364.96 23.536  0.124   0.879   0.237
15356   3040.08 3365.02 20.407  0.016   0.557   0.034
15357   2362.12 3365.05 23.831  0.113   0.906   0.193
15358   2440.61 3365.22 22.721  0.043   0.766   0.103
15359   216.26  3365.22 24.996  0.261   1.142   0.371
15360   2505.53 3365.27 24.71   0.39    1.224   0.553
15361   1604.78 3365.39 24.165  0.132   0.919   0.205
15362   2390.69 3365.51 23.08   0.106   0.853   0.232
15363   3325.23 3365.52 22.729  0.05    0.888   0.075
15364   1931.25 3365.64 25.003  0.401   1.164   0.522
15365   2145.54 3365.66 25.102  0.401   1.107   0.641
15366   3856.7  3366.08 24.975  0.305   1.198   0.408
15367   2428.5  3366.08 22.881  0.076   0.751   0.119
15368   849.75  3366.09 20.177  0.015   0.482   0.03
15369   3496.74 3366.19 21.104  0.026   0.302   0.072
15370   2104.15 3366.29 21.08   0.029   1.1 0.046
15371   3831.79 3366.32 21.27   0.02    0.484   0.044
15372   1395.52 3366.51 22.988  0.065   0.723   0.104
15373   101.27  3367.16 24.762  0.265   1.012   0.379
15374   2011.92 3367.35 23.155  0.067   0.793   0.116
15375   86.67   3367.75 25.221  0.499   0.876   0.694
15376   861.78  3367.79 23.446  0.078   0.824   0.125
15377   2024.66 3368    24.266  0.207   0.929   0.334
15378   1344.89 3368.12 21.842  0.023   0.765   0.043
15379   2693.13 3368.54 24.225  0.156   1.092   0.255
15380   1802.85 3368.65 24.386  0.171   0.945   0.285
15381   3997.12 3368.75 22.524  0.039   0.661   0.065
15382   2668.73 3368.76 22.215  0.029   0.572   0.052
15383   2155.68 3369.03 23.748  0.167   0.928   0.237
15384   492.36  3369.23 23.313  0.08    0.739   0.14
15385   1031.3  3369.27 23.062  0.066   0.849   0.113
15386   2002.68 3369.31 23.039  0.068   0.779   0.103
15387   2041.89 3369.33 23.914  0.181   0.901   0.349
15388   1759.23 3369.41 23.171  0.086   0.822   0.131
15389   348.88  3369.78 21.355  0.022   0.343   0.044
15390   3919.73 3369.87 19.5    0.015   1.165   0.024
15391   1744.25 3369.93 20.019  0.024   0.549   0.057
15392   238.45  3369.99 22.438  0.049   0.652   0.098
15393   2255.55 3370.46 20.994  0.017   0.467   0.043
15394   3185.75 3370.65 21.276  0.022   0.425   0.052
15395   2591.2  3370.68 23.019  0.064   0.757   0.113
15396   3541.02 3370.82 24.853  0.225   0.983   0.362
15397   2244.13 3370.86 22.087  0.026   0.595   0.054
15398   2053.91 3371.2  19.897  0.022   1.136   0.033
15399   2497.17 3371.26 19.688  0.015   1.187   0.023
15400   2120.08 3371.29 25.69   0.496   1.176   0.729
15401   1966.25 3371.31 22.396  0.049   0.765   0.077
15402   2510.28 3371.35 23.364  0.068   0.862   0.132
15403   2194.41 3371.93 24.365  0.217   1   0.304
15404   1082.97 3372.03 22.749  0.048   0.726   0.082
15405   2805.87 3372.3  21.322  0.018   0.424   0.052
15406   1843.81 3372.36 20.87   0.017   0.612   0.033
15407   2298.71 3372.44 21.871  0.028   0.574   0.053
15408   2573.76 3372.8  24.776  0.459   1.088   0.574
15409   2472.23 3372.82 20.8    0.015   0.605   0.027
15410   2484.95 3373    22.625  0.044   0.735   0.081
15411   3677.5  3373.28 21.966  0.028   0.524   0.054
15412   2558.86 3373.42 23.136  0.12    0.781   0.156
15413   1558.35 3373.62 24.332  0.151   0.949   0.228
15414   1623.93 3373.69 24.706  0.23    1.004   0.322
15415   234.79  3373.73 22.388  0.043   0.678   0.082
15416   1650.52 3374.05 21.458  0.023   0.611   0.043
15417   1684.68 3374.23 24.98   0.495   1.267   0.652
15418   2219.39 3374.3  22.005  0.028   0.593   0.074
15419   2169.91 3374.66 24.007  0.137   0.982   0.268
15420   3295.2  3374.82 24.686  0.253   1.02    0.33
15421   881.35  3375.05 23.636  0.088   0.84    0.139
15422   398.96  3375.09 22.312  0.032   0.806   0.059
15423   494.68  3375.1  22.268  0.033   0.595   0.065
15424   427.78  3375.37 23.96   0.116   0.863   0.197
15425   1711.93 3375.44 24.565  0.317   1.147   0.489
15426   1867.32 3375.48 24.387  0.208   1.017   0.321
15427   2131.81 3375.48 23.522  0.102   0.843   0.174
15428   2334.69 3375.64 20.334  0.071   0.838   0.136
15429   2644.61 3375.68 21.604  0.027   0.51    0.046
15430   546.88  3375.73 22.08   0.023   0.581   0.047
15431   1953.67 3375.93 24.699  0.195   0.999   0.365
15432   1857.28 3375.96 23.52   0.14    0.858   0.199
15433   2181.76 3376.31 19.877  0.014   1.047   0.022
15434   1048.25 3376.31 21.849  0.027   0.569   0.06
15435   3584.84 3376.4  22.976  0.048   0.718   0.08
15436   2838.63 3376.66 24.867  0.481   1.219   0.599
15437   3205.07 3376.74 24.042  0.132   0.921   0.2
15438   854.2   3376.99 24.454  0.243   0.89    0.322
15439   1895.81 3377.48 21.679  0.021   0.519   0.039
15440   1371.05 3377.51 24.67   0.221   1.131   0.335
15441   1284.29 3377.52 22.435  0.035   1.026   0.061
15442   1190.66 3377.8  24.042  0.187   1.099   0.287
15443   2875.39 3378.12 21.327  0.023   0.478   0.041
15444   1506.24 3378.21 23.22   0.068   0.936   0.116
15445   2465.28 3378.73 22.907  0.056   0.702   0.098
15446   2789.54 3378.91 21.17   0.018   0.379   0.048
15447   2611.02 3378.93 20.32   0.017   0.572   0.03
15448   1783.32 3379.51 23.884  0.137   0.963   0.19
15449   768.01  3379.57 20.394  0.011   0.231   0.026
15450   920.36  3379.58 24.853  0.26    0.962   0.373
15451   1601.89 3379.9  22.552  0.042   0.798   0.068
15452   2590.76 3379.96 24.134  0.147   0.816   0.253
15453   2028.49 3380.03 21.624  0.028   0.731   0.128
15454   1934.71 3380.04 22.369  0.037   0.792   0.063
15455   1626.13 3380.25 23.069  0.084   0.75    0.133
15456   2817.83 3380.28 18.986  0.012   1.336   0.021
15457   2311.76 3380.3  20.971  0.029   0.589   0.054
15458   320.53  3380.34 24.276  0.171   0.947   0.281
15459   2135.63 3380.68 22.747  0.052   0.736   0.094
15460   1756.67 3381.06 24.792  0.346   1.294   0.465
15461   2172.08 3381.33 22.545  0.057   0.656   0.107
15462   266.63  3381.65 24.36   0.215   0.995   0.301
15463   862.28  3382.25 24.77   0.239   0.987   0.327
15464   622.54  3382.26 22.837  0.08    0.813   0.159
15465   3225    3382.27 24.606  0.242   0.969   0.339
15466   751.87  3382.36 22.758  0.046   0.801   0.105
15467   2410.76 3382.39 20.767  0.016   0.662   0.028
15468   2569.81 3382.46 22.15   0.089   0.781   0.125
15469   2857.63 3382.61 24.62   0.225   0.885   0.32
15470   2329.96 3382.76 24.853  0.498   1.06    0.6
15471   1632.44 3382.93 22.29   0.045   1.04    0.064
15472   3395.03 3383.11 23.798  0.089   0.863   0.151
15473   1486.31 3383.56 20.658  0.017   0.54    0.029
15474   135.79  3383.56 24.316  0.181   0.938   0.274
15475   1037.58 3383.74 24.755  0.25    1.059   0.359
15476   3793.6  3383.75 22.888  0.061   0.721   0.121
15477   2846.66 3383.77 24.253  0.195   0.962   0.25
15478   2545.95 3383.91 24.55   0.162   1.01    0.305
15479   838.35  3384.28 23.61   0.153   0.737   0.204
15480   1151.53 3384.35 24.966  0.238   1.876   0.538
15481   1507.59 3384.79 23.689  0.105   0.896   0.152
15482   2271.58 3384.95 24.429  0.264   0.947   0.403
15483   2872.73 3385.07 22.363  0.047   0.65    0.079
15484   2101.1  3385.27 21.882  0.026   0.507   0.046
15485   1684.85 3385.5  22.032  0.038   0.596   0.063
15486   2909.35 3385.51 24.22   0.171   0.945   0.234
15487   2195.56 3385.7  24.575  0.254   1.032   0.356
15488   3623.53 3385.8  19.625  0.019   1.129   0.027
15489   1851.59 3386.07 20.682  0.018   0.563   0.029
15490   3197.63 3386.14 24.646  0.229   0.989   0.341
15491   1901.7  3386.28 23.113  0.056   0.806   0.104
15492   2699.22 3386.38 24.411  0.175   0.966   0.311
15493   2142.1  3386.44 20.034  0.018   1.161   0.03
15494   1528.5  3386.69 22.594  0.043   0.698   0.073
15495   3587.56 3386.8  21.009  0.019   0.427   0.04
15496   1827.62 3387.05 23.506  0.161   0.982   0.251
15497   1662.17 3387.08 24.155  0.16    0.925   0.228
15498   1164.88 3387.08 23.285  0.076   0.782   0.137
15499   1395.85 3387.19 23.874  0.137   0.92    0.246
15500   1781.91 3387.49 24.681  0.29    1.058   0.382
15501   2492.47 3387.57 24.366  0.175   1.028   0.273
15502   1802.54 3387.69 24.38   0.174   1.033   0.287
15503   181.94  3387.74 24.538  0.208   0.899   0.304
15504   2160.36 3387.75 23.53   0.09    0.802   0.171
15505   3692.82 3387.75 22.991  0.049   0.794   0.085
15506   1308.86 3387.79 24.617  0.264   1.03    0.359
15507   86.51   3387.92 24.864  0.466   1.035   0.603
15508   214.42  3388.21 24.04   0.153   0.979   0.218
15509   1516.28 3388.68 24.369  0.161   0.885   0.259
15510   1992.18 3389.02 22.312  0.03    0.606   0.055
15511   1971.18 3389.2  21.449  0.034   0.487   0.053
15512   1893.74 3389.62 24.008  0.125   0.905   0.182
15513   2560.31 3389.63 20.362  0.019   0.553   0.032
15514   2357.56 3389.64 21.631  0.047   0.579   0.123
15515   2181.53 3389.87 23.419  0.115   1.003   0.226
15516   2226.94 3389.93 24.822  0.387   1.223   0.596
15517   2590.52 3390.26 20.927  0.022   0.508   0.037
15518   140.68  3390.39 23.547  0.083   0.897   0.138
15519   1939.79 3390.5  24.428  0.274   0.967   0.357
15520   2172.6  3390.53 19.899  0.018   1.152   0.028
15521   3162.62 3390.68 24.283  0.174   0.957   0.277
15522   1195.27 3391.03 21.377  0.025   0.564   0.042
15523   2897.87 3391.2  24.221  0.137   0.878   0.22
15524   2577.45 3391.23 24.282  0.277   0.977   0.351
15525   937.86  3391.34 23.25   0.081   0.769   0.115
15526   2633.57 3391.52 24.767  0.346   0.975   0.455
15527   1128.95 3391.66 21.865  0.026   0.546   0.048
15528   3013.42 3391.74 20.083  0.014   0.249   0.031
15529   2342.24 3391.75 21.289  0.022   0.532   0.039
15530   2144.77 3391.86 20.694  0.02    0.704   0.049
15531   600.09  3391.87 24.349  0.169   0.931   0.247
15532   1561.47 3392.06 24.775  0.294   0.942   0.432
15533   2458.83 3392.42 21.407  0.025   0.675   0.048
15534   2284.56 3392.68 21.396  0.025   0.59    0.043
15535   645.39  3392.68 20.792  0.015   0.291   0.028
15536   1862.53 3392.84 21.068  0.031   0.56    0.048
15537   3040.94 3392.88 22.417  0.034   0.656   0.062
15538   1187.77 3392.93 23.691  0.083   0.901   0.142
15539   3229.98 3392.94 19.994  0.017   0.134   0.031
15540   2324.45 3392.95 22.894  0.059   0.776   0.097
15541   2466.08 3392.96 20.32   0.012   0.51    0.022
15542   2093.82 3393.27 23.802  0.13    0.94    0.195
15543   2565.63 3393.48 20.929  0.026   0.524   0.05
15544   686.92  3393.63 24.517  0.203   0.993   0.271
